movie_id,title,genre,keywords,cast,director,description,industry
414,Lost Secret 66,Action Thriller,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Drama Film Director,"A hollywood story about mystery and journey, combining action thriller elements.",Hollywood
415,Silent Storm 67,Adventure Drama,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Hollywood Director,"A hollywood story about mystery and journey, combining adventure drama elements.",Hollywood
416,Golden Escape 68,Mystery Thriller Drama,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Adventure Film Director,"A hollywood story about mystery and journey, combining mystery thriller drama elements.",Hollywood
417,Broken Dream 69,Comedy Drama Romance,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Drama Film Director,"A hollywood story about mystery and journey, combining comedy drama romance elements.",Hollywood
418,Edge Truth 70,Sci-Fi Adventure Drama,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Hollywood Director,"A hollywood story about mystery and journey, combining sci-fi adventure drama elements.",Hollywood
419,The Last Mission 71,Action Thriller,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Adventure Film Director,"A hollywood story about mystery and journey, combining action thriller elements.",Hollywood
420,Hidden Code 72,Adventure Drama,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Drama Film Director,"A hollywood story about mystery and journey, combining adventure drama elements.",Hollywood
421,Beyond Frontier 73,Mystery Thriller Drama,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Hollywood Director,"A hollywood story about mystery and journey, combining mystery thriller drama elements.",Hollywood
422,Midnight Signal 74,Comedy Drama Romance,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Adventure Film Director,"A hollywood story about mystery and journey, combining comedy drama romance elements.",Hollywood
423,Final Journey 75,Sci-Fi Adventure Drama,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Drama Film Director,"A hollywood story about mystery and journey, combining sci-fi adventure drama elements.",Hollywood
424,Lost Secret 76,Action Thriller,mystery journey friendship danger future survival family hollywood,Tom Hanks Emma Stone Chris Pratt,Hollywood Director,"A hollywood story about mystery and journey, combining action thriller elements.",Hollywood
425,Little World 1,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
426,Magic Adventure 2,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
427,Sky Friends 3,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
428,Ocean Kingdom 4,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
429,Forest Journey 5,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
430,Dream Story 6,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
431,Star Quest 7,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
432,Tiny Dream 8,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
433,Brave Island 9,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
434,Wonder Hearts 10,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
435,Little World 11,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
436,Magic Adventure 12,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
437,Sky Friends 13,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
438,Ocean Kingdom 14,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
439,Forest Journey 15,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
440,Dream Story 16,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
441,Star Quest 17,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
442,Tiny Dream 18,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
443,Brave Island 19,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
444,Wonder Hearts 20,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
445,Little World 21,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
446,Magic Adventure 22,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
447,Sky Friends 23,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
448,Ocean Kingdom 24,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
449,Forest Journey 25,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
450,Dream Story 26,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
451,Star Quest 27,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
452,Tiny Dream 28,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
453,Brave Island 29,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
454,Wonder Hearts 30,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
455,Little World 31,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
456,Magic Adventure 32,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
457,Sky Friends 33,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
458,Ocean Kingdom 34,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
459,Forest Journey 35,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
460,Dream Story 36,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
461,Star Quest 37,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
462,Tiny Dream 38,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
463,Brave Island 39,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
464,Wonder Hearts 40,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
465,Little World 41,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
466,Magic Adventure 42,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
467,Sky Friends 43,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
468,Ocean Kingdom 44,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
469,Forest Journey 45,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
470,Dream Story 46,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
471,Star Quest 47,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
472,Tiny Dream 48,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
473,Brave Island 49,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
474,Wonder Hearts 50,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
475,Little World 51,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
476,Magic Adventure 52,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
477,Sky Friends 53,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
478,Ocean Kingdom 54,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
479,Forest Journey 55,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
480,Dream Story 56,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
481,Star Quest 57,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
482,Tiny Dream 58,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
483,Brave Island 59,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
484,Wonder Hearts 60,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
485,Little World 61,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
486,Magic Adventure 62,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
487,Sky Friends 63,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
488,Ocean Kingdom 64,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
489,Forest Journey 65,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
490,Dream Story 66,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
491,Star Quest 67,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
492,Tiny Dream 68,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
493,Brave Island 69,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
494,Wonder Hearts 70,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
495,Little World 71,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
496,Magic Adventure 72,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
497,Sky Friends 73,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
498,Ocean Kingdom 74,Animation Comedy Adventure,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Family Animation Director,"A animation story about friendship and family, combining animation comedy adventure elements.",Animation
499,Forest Journey 75,Animation Adventure Drama,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animated Film Team,"A animation story about friendship and family, combining animation adventure drama elements.",Animation
500,Dream Story 76,Animation Adventure Fantasy,friendship family adventure childhood magic animals journey animation,Animated Ensemble Voice Cast A Voice Cast B,Animation Director,"A animation story about friendship and family, combining animation adventure fantasy elements.",Animation
