movie_id,title,genre,keywords,cast,director,description,rating,popularity
370,Forrest Gump The Secret,Drama Romance Comedy,life friendship history journey,Tom Hanks|Robin Wright|Gary Sinise,Robert Zemeckis,A kind man experiences major events while following his own path. This new chapter explores another challenge involving the same themes.,8.53,8803
371,The Shawshank Redemption The Secret,Drama Crime,prison friendship hope,Tim Robbins|Morgan Freeman|Bob Gunton,Frank Darabont,A prisoner builds friendship and hope while serving a long sentence. This new chapter explores another challenge involving the same themes.,9.0,9340
372,Good Will Hunting The Secret,Drama Romance,genius friendship mathematics,Matt Damon|Robin Williams|Ben Affleck,Gus Van Sant,A gifted young man receives guidance while dealing with personal struggles. This new chapter explores another challenge involving the same themes.,8.02,8644
373,La La Land The Secret,Comedy Drama Romance,music jazz dreams love,Ryan Gosling|Emma Stone|John Legend,Damien Chazelle,Two artists pursue their dreams while falling in love in Los Angeles. This new chapter explores another challenge involving the same themes.,7.74,8543
374,The Notebook The Secret,Drama Romance,love relationship memory,Ryan Gosling|Rachel McAdams|James Garner,Nick Cassavetes,A lifelong love story is remembered through an old notebook. This new chapter explores another challenge involving the same themes.,7.51,8484
375,Knives Out The Secret,Comedy Crime Mystery,detective murder mansion family,Daniel Craig|Ana de Armas|Chris Evans,Rian Johnson,A detective investigates a mysterious death inside a wealthy family. This new chapter explores another challenge involving the same themes.,7.63,8723
376,The Conjuring The Secret,Horror Mystery Thriller,haunted house ghost family,Vera Farmiga|Patrick Wilson|Lili Taylor,James Wan,Paranormal investigators help a family facing supernatural activity. This new chapter explores another challenge involving the same themes.,7.2,8495
377,A Quiet Place The Secret,Horror Sci-Fi Thriller,monsters survival family silence,Emily Blunt|John Krasinski|Millicent Simmonds,John Krasinski,A family survives in silence while dangerous creatures hunt by sound. This new chapter explores another challenge involving the same themes.,7.22,8649
378,Get Out The Secret,Horror Mystery Thriller,family hypnosis mystery,Daniel Kaluuya|Allison Williams|Bradley Whitford,Jordan Peele,A young man discovers disturbing secrets while visiting his girlfriend's family. This new chapter explores another challenge involving the same themes.,7.44,8973
379,Train to Busan The Secret,Action Horror Thriller,zombies train survival outbreak,Gong Yoo|Jung Yu-mi|Ma Dong-seok,Yeon Sang-ho,Passengers fight to survive a zombie outbreak aboard a train. This new chapter explores another challenge involving the same themes.,7.31,8999
380,The Grand Budapest Hotel The Secret,Comedy Drama Adventure,hotel friendship mystery europe,Ralph Fiennes|Tony Revolori|Adrien Brody,Wes Anderson,A hotel concierge and his young assistant become involved in a mysterious adventure. This new chapter explores another challenge involving the same themes.,7.83,9578
381,Catch Me If You Can The Secret,Crime Drama Biography,con artist FBI identity fraud,Leonardo DiCaprio|Tom Hanks|Christopher Walken,Steven Spielberg,A young con artist stays ahead of an FBI agent while changing identities. This new chapter explores another challenge involving the same themes.,7.8,9690
382,The Departed The Secret,Crime Drama Thriller,police mafia undercover crime,Leonardo DiCaprio|Matt Damon|Jack Nicholson,Martin Scorsese,An undercover police officer and a criminal informant work inside rival organizations. This new chapter explores another challenge involving the same themes.,8.22,10184
383,Fight Club The Secret,Drama Thriller,identity rebellion friendship underground,Brad Pitt|Edward Norton|Helena Bonham Carter,David Fincher,A dissatisfied worker forms an underground club that grows beyond control. This new chapter explores another challenge involving the same themes.,8.54,10592
384,The Prestige The Secret,Drama Mystery Sci-Fi,magic rivalry illusion obsession,Christian Bale|Hugh Jackman|Scarlett Johansson,Christopher Nolan,Two rival magicians become obsessed with creating the perfect illusion. This new chapter explores another challenge involving the same themes.,8.21,10449
385,Memento The Secret,Mystery Thriller Drama,memory detective revenge crime,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano,Christopher Nolan,A man with short-term memory loss investigates a mysterious crime. This new chapter explores another challenge involving the same themes.,8.13,10518
386,The Truman Show The Secret,Comedy Drama Sci-Fi,television reality life mystery,Jim Carrey|Laura Linney|Ed Harris,Peter Weir,A man slowly discovers that his entire life is being filmed for television. This new chapter explores another challenge involving the same themes.,7.9,10460
387,Back to the Future The Secret,Adventure Comedy Sci-Fi,time travel car teenager,Michael J Fox|Christopher Lloyd|Lea Thompson,Robert Zemeckis,A teenager travels through time using a modified car. This new chapter explores another challenge involving the same themes.,8.22,10869
388,Alien The Secret,Horror Sci-Fi Thriller,space creature survival crew,Sigourney Weaver|Tom Skerritt|John Hurt,Ridley Scott,A space crew encounters a deadly creature aboard their spacecraft. This new chapter explores another challenge involving the same themes.,8.24,11023
389,Edge of Tomorrow The Secret,Action Sci-Fi,time loop alien war soldier,Tom Cruise|Emily Blunt|Bill Paxton,Doug Liman,A soldier relives the same battle repeatedly while fighting an alien invasion. This new chapter explores another challenge involving the same themes.,7.61,10624
390,Pacific Rim The Secret,Action Sci-Fi Adventure,robots monsters ocean battle,Charlie Hunnam|Idris Elba|Rinko Kikuchi,Guillermo del Toro,Giant robots fight enormous creatures emerging from the ocean. This new chapter explores another challenge involving the same themes.,6.63,9928
391,Men in Black The Secret,Action Comedy Sci-Fi,aliens secret agents government,Will Smith|Tommy Lee Jones|Linda Fiorentino,Barry Sonnenfeld,Secret agents protect Earth from hidden alien activity. This new chapter explores another challenge involving the same themes.,7.0,10380
392,E.T. The Secret,Adventure Sci-Fi Family,alien friendship children space,Henry Thomas|Drew Barrymore|Dee Wallace,Steven Spielberg,A child helps a stranded alien return home. This new chapter explores another challenge involving the same themes.,7.62,11044
393,Toy Story The Secret,Animation Comedy Adventure,toys friendship childhood,Tom Hanks|Tim Allen|Don Rickles,John Lasseter,Living toys learn about friendship when a new toy arrives. This new chapter explores another challenge involving the same themes.,8.04,11537
394,Finding Nemo The Secret,Animation Adventure Comedy,ocean fish family friendship,Albert Brooks|Ellen DeGeneres|Alexander Gould,Andrew Stanton,A father fish crosses the ocean to find his missing son. This new chapter explores another challenge involving the same themes.,7.91,11564
395,The Lion King The Secret,Animation Adventure Drama,lion family kingdom friendship,Matthew Broderick|Jeremy Irons|James Earl Jones,Roger Allers,A young lion learns to accept his responsibility as king. This new chapter explores another challenge involving the same themes.,8.23,11973
396,Coco The Secret,Animation Adventure Fantasy,music family mexico memory,Anthony Gonzalez|Gael Garcia Bernal|Benjamin Bratt,Lee Unkrich,A young musician enters the world of the dead to discover his family history. This new chapter explores another challenge involving the same themes.,8.1,12000
397,Inside Out The Secret,Animation Comedy Drama,emotions childhood family,Amy Poehler|Phyllis Smith|Bill Hader,Pete Docter,A girl's emotions help her adapt to a major change in her life. This new chapter explores another challenge involving the same themes.,7.82,11899
398,Up The Secret,Animation Adventure Comedy,house journey friendship,Ed Asner|Christopher Plummer|Jordan Nagai,Pete Docter,An elderly man travels to a distant place with a young companion. This new chapter explores another challenge involving the same themes.,8.04,12222
399,Ratatouille The Secret,Animation Comedy Drama,cooking chef paris food,Patton Oswalt|Ian Holm|Lou Romano,Brad Bird,A talented rat dreams of becoming a chef in Paris. This new chapter explores another challenge involving the same themes.,7.81,12164
400,Avatar The Lost World,Action Adventure Fantasy,alien planet space survival,Sam Worthington|Zoe Saldana|Sigourney Weaver,James Cameron,A marine joins an alien world and fights to protect its people. This new chapter explores another challenge involving the same themes.,7.48,12021
401,Titanic The Lost World,Drama Romance,love ship ocean tragedy,Leonardo DiCaprio|Kate Winslet|Billy Zane,James Cameron,A young couple falls in love aboard a famous ocean liner. This new chapter explores another challenge involving the same themes.,7.55,12217
402,The Avengers The Lost World,Action Adventure Sci-Fi,superhero marvel team alien,Robert Downey Jr|Chris Evans|Scarlett Johansson,Joss Whedon,Superheroes join forces to protect Earth from a powerful enemy. This new chapter explores another challenge involving the same themes.,7.67,12456
403,Iron Man The Lost World,Action Adventure Sci-Fi,superhero technology armor marvel,Robert Downey Jr|Gwyneth Paltrow|Jeff Bridges,Jon Favreau,A genius inventor creates a powerful armored suit. This new chapter explores another challenge involving the same themes.,7.59,12525
404,Interstellar The Lost World,Sci-Fi Drama Adventure,space astronaut planet time,Matthew McConaughey|Anne Hathaway|Jessica Chastain,Christopher Nolan,Astronauts travel through space searching for a new home for humanity. This new chapter explores another challenge involving the same themes.,8.36,13316
405,Inception The Lost World,Action Sci-Fi Thriller,dream heist mind technology,Leonardo DiCaprio|Joseph Gordon-Levitt|Tom Hardy,Christopher Nolan,A skilled thief enters dreams to steal valuable information. This new chapter explores another challenge involving the same themes.,8.48,13556
406,The Dark Knight The Lost World,Action Crime Drama,batman joker superhero crime,Christian Bale|Heath Ledger|Gary Oldman,Christopher Nolan,Batman faces a dangerous criminal who creates chaos in Gotham. This new chapter explores another challenge involving the same themes.,8.65,13837
407,Jurassic Park The Lost World,Adventure Sci-Fi Thriller,dinosaurs island science survival,Sam Neill|Laura Dern|Jeff Goldblum,Steven Spielberg,Scientists create a dinosaur park that becomes dangerously uncontrollable. This new chapter explores another challenge involving the same themes.,7.87,13311
408,The Matrix The Lost World,Action Sci-Fi Thriller,computer virtual reality hacker,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss,The Wachowskis,A computer hacker discovers that reality is a sophisticated simulation. This new chapter explores another challenge involving the same themes.,8.39,13890
409,Guardians of the Galaxy The Lost World,Action Adventure Sci-Fi Comedy,space superhero marvel team,Chris Pratt|Zoe Saldana|Dave Bautista,James Gunn,A group of unusual heroes protects the galaxy from a powerful threat. This new chapter explores another challenge involving the same themes.,7.66,13407
410,Doctor Strange The Lost World,Action Adventure Fantasy,magic superhero marvel multiverse,Benedict Cumberbatch|Rachel McAdams|Chiwetel Ejiofor,Scott Derrickson,A surgeon learns mystical powers and protects reality from magical threats. This new chapter explores another challenge involving the same themes.,7.18,13136
411,Black Panther The Lost World,Action Adventure Sci-Fi,superhero wakanda africa marvel,Chadwick Boseman|Michael B Jordan|Lupita Nyongo,Ryan Coogler,A new king protects Wakanda from an ambitious rival. This new chapter explores another challenge involving the same themes.,6.95,13077
412,The Lord of the Rings The Lost World,Adventure Fantasy Drama,magic ring middle earth quest,Elijah Wood|Ian McKellen|Viggo Mortensen,Peter Jackson,A young hobbit begins a dangerous quest to destroy a powerful ring. This new chapter explores another challenge involving the same themes.,8.47,14506
413,Harry Potter The Lost World,Adventure Fantasy Family,magic wizard school friendship,Daniel Radcliffe|Emma Watson|Rupert Grint,Chris Columbus,A young wizard begins his education at a magical school. This new chapter explores another challenge involving the same themes.,7.29,13640
414,Star Wars The Lost World,Action Adventure Sci-Fi,space jedi rebellion empire,Mark Hamill|Harrison Ford|Carrie Fisher,George Lucas,A young hero joins a rebellion against a powerful space empire. This new chapter explores another challenge involving the same themes.,8.26,14602
415,Dune The Lost World,Sci-Fi Adventure Drama,desert space politics prophecy,Timothee Chalamet|Zendaya|Rebecca Ferguson,Denis Villeneuve,A young noble enters a dangerous desert world filled with political conflict. This new chapter explores another challenge involving the same themes.,7.68,14246
416,The Martian The Lost World,Sci-Fi Adventure Drama,mars astronaut survival space,Matt Damon|Jessica Chastain|Jeff Daniels,Ridley Scott,An astronaut stranded on Mars uses science and determination to survive. This new chapter explores another challenge involving the same themes.,7.65,14357
417,Gravity The Lost World,Sci-Fi Thriller Drama,space astronaut survival,Sandra Bullock|George Clooney|Ed Harris,Alfonso Cuaron,Astronauts struggle to survive after an accident in orbit. This new chapter explores another challenge involving the same themes.,7.37,14256
418,Top Gun Maverick The Lost World,Action Drama,fighter pilot aviation military,Tom Cruise|Miles Teller|Jennifer Connelly,Joseph Kosinski,An experienced pilot trains a new generation for a dangerous mission. This new chapter explores another challenge involving the same themes.,7.89,14835
419,John Wick The Lost World,Action Thriller Crime,assassin revenge gunfight,Keanu Reeves|Ian McShane|Willem Dafoe,Chad Stahelski,A retired assassin returns to action after a personal loss. This new chapter explores another challenge involving the same themes.,7.06,14267
420,Mad Max Fury Road The Lost World,Action Adventure Sci-Fi,desert survival chase dystopia,Tom Hardy|Charlize Theron|Nicholas Hoult,George Miller,A group escapes across a dangerous post-apocalyptic desert. This new chapter explores another challenge involving the same themes.,7.78,15016
421,The Hunger Games The Lost World,Action Adventure Sci-Fi Drama,dystopia survival competition rebellion,Jennifer Lawrence|Josh Hutcherson|Woody Harrelson,Gary Ross,A young woman enters a dangerous televised survival competition. This new chapter explores another challenge involving the same themes.,6.85,14362
422,Ready Player One The Lost World,Action Adventure Sci-Fi,virtual reality gaming future,Tye Sheridan|Olivia Cooke|Ben Mendelsohn,Steven Spielberg,A teenager enters a huge virtual world to compete for a valuable prize. This new chapter explores another challenge involving the same themes.,7.07,14686
423,Free Guy The Lost World,Action Comedy Sci-Fi,video game virtual world hero,Ryan Reynolds|Jodie Comer|Taika Waititi,Shawn Levy,A bank employee discovers that he is a character in a video game. This new chapter explores another challenge involving the same themes.,6.79,14585
424,The Social Network The Lost World,Drama Biography,technology startup friendship,Jesse Eisenberg|Andrew Garfield|Justin Timberlake,David Fincher,A college student creates a social network that changes the world. This new chapter explores another challenge involving the same themes.,7.46,15292
425,Oppenheimer The Lost World,Drama Biography History,science atomic bomb war scientist,Cillian Murphy|Emily Blunt|Robert Downey Jr,Christopher Nolan,A scientist leads a major wartime research project with historic consequences. This new chapter explores another challenge involving the same themes.,8.28,16125
426,The Pursuit of Happyness The Lost World,Drama Biography Family,career father son motivation,Will Smith|Jaden Smith|Thandiwe Newton,Gabriele Muccino,A struggling father works hard to build a better future for his son. This new chapter explores another challenge involving the same themes.,7.65,15727
427,Forrest Gump The Lost World,Drama Romance Comedy,life friendship history journey,Tom Hanks|Robin Wright|Gary Sinise,Robert Zemeckis,A kind man experiences major events while following his own path. This new chapter explores another challenge involving the same themes.,8.47,16561
428,The Shawshank Redemption The Lost World,Drama Crime,prison friendship hope,Tim Robbins|Morgan Freeman|Bob Gunton,Frank Darabont,A prisoner builds friendship and hope while serving a long sentence. This new chapter explores another challenge involving the same themes.,8.99,17140
429,Good Will Hunting The Lost World,Drama Romance,genius friendship mathematics,Matt Damon|Robin Williams|Ben Affleck,Gus Van Sant,A gifted young man receives guidance while dealing with personal struggles. This new chapter explores another challenge involving the same themes.,7.96,16402
430,La La Land The Lost World,Comedy Drama Romance,music jazz dreams love,Ryan Gosling|Emma Stone|John Legend,Damien Chazelle,Two artists pursue their dreams while falling in love in Los Angeles. This new chapter explores another challenge involving the same themes.,7.68,16301
431,The Notebook The Lost World,Drama Romance,love relationship memory,Ryan Gosling|Rachel McAdams|James Garner,Nick Cassavetes,A lifelong love story is remembered through an old notebook. This new chapter explores another challenge involving the same themes.,7.45,16242
432,Knives Out The Lost World,Comedy Crime Mystery,detective murder mansion family,Daniel Craig|Ana de Armas|Chris Evans,Rian Johnson,A detective investigates a mysterious death inside a wealthy family. This new chapter explores another challenge involving the same themes.,7.57,16481
433,The Conjuring The Lost World,Horror Mystery Thriller,haunted house ghost family,Vera Farmiga|Patrick Wilson|Lili Taylor,James Wan,Paranormal investigators help a family facing supernatural activity. This new chapter explores another challenge involving the same themes.,7.19,16295
434,A Quiet Place The Lost World,Horror Sci-Fi Thriller,monsters survival family silence,Emily Blunt|John Krasinski|Millicent Simmonds,John Krasinski,A family survives in silence while dangerous creatures hunt by sound. This new chapter explores another challenge involving the same themes.,7.16,16407
435,Get Out The Lost World,Horror Mystery Thriller,family hypnosis mystery,Daniel Kaluuya|Allison Williams|Bradley Whitford,Jordan Peele,A young man discovers disturbing secrets while visiting his girlfriend's family. This new chapter explores another challenge involving the same themes.,7.38,16731
436,Train to Busan The Lost World,Action Horror Thriller,zombies train survival outbreak,Gong Yoo|Jung Yu-mi|Ma Dong-seok,Yeon Sang-ho,Passengers fight to survive a zombie outbreak aboard a train. This new chapter explores another challenge involving the same themes.,7.25,16757
437,The Grand Budapest Hotel The Lost World,Comedy Drama Adventure,hotel friendship mystery europe,Ralph Fiennes|Tony Revolori|Adrien Brody,Wes Anderson,A hotel concierge and his young assistant become involved in a mysterious adventure. This new chapter explores another challenge involving the same themes.,7.77,17336
438,Catch Me If You Can The Lost World,Crime Drama Biography,con artist FBI identity fraud,Leonardo DiCaprio|Tom Hanks|Christopher Walken,Steven Spielberg,A young con artist stays ahead of an FBI agent while changing identities. This new chapter explores another challenge involving the same themes.,7.79,17490
439,The Departed The Lost World,Crime Drama Thriller,police mafia undercover crime,Leonardo DiCaprio|Matt Damon|Jack Nicholson,Martin Scorsese,An undercover police officer and a criminal informant work inside rival organizations. This new chapter explores another challenge involving the same themes.,8.16,7942
440,Fight Club The Lost World,Drama Thriller,identity rebellion friendship underground,Brad Pitt|Edward Norton|Helena Bonham Carter,David Fincher,A dissatisfied worker forms an underground club that grows beyond control. This new chapter explores another challenge involving the same themes.,8.48,8351
441,The Prestige The Lost World,Drama Mystery Sci-Fi,magic rivalry illusion obsession,Christian Bale|Hugh Jackman|Scarlett Johansson,Christopher Nolan,Two rival magicians become obsessed with creating the perfect illusion. This new chapter explores another challenge involving the same themes.,8.15,8207
442,Memento The Lost World,Mystery Thriller Drama,memory detective revenge crime,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano,Christopher Nolan,A man with short-term memory loss investigates a mysterious crime. This new chapter explores another challenge involving the same themes.,8.07,8276
443,The Truman Show The Lost World,Comedy Drama Sci-Fi,television reality life mystery,Jim Carrey|Laura Linney|Ed Harris,Peter Weir,A man slowly discovers that his entire life is being filmed for television. This new chapter explores another challenge involving the same themes.,7.89,8260
444,Back to the Future The Lost World,Adventure Comedy Sci-Fi,time travel car teenager,Michael J Fox|Christopher Lloyd|Lea Thompson,Robert Zemeckis,A teenager travels through time using a modified car. This new chapter explores another challenge involving the same themes.,8.16,8627
445,Alien The Lost World,Horror Sci-Fi Thriller,space creature survival crew,Sigourney Weaver|Tom Skerritt|John Hurt,Ridley Scott,A space crew encounters a deadly creature aboard their spacecraft. This new chapter explores another challenge involving the same themes.,8.18,8781
446,Edge of Tomorrow The Lost World,Action Sci-Fi,time loop alien war soldier,Tom Cruise|Emily Blunt|Bill Paxton,Doug Liman,A soldier relives the same battle repeatedly while fighting an alien invasion. This new chapter explores another challenge involving the same themes.,7.55,8382
447,Pacific Rim The Lost World,Action Sci-Fi Adventure,robots monsters ocean battle,Charlie Hunnam|Idris Elba|Rinko Kikuchi,Guillermo del Toro,Giant robots fight enormous creatures emerging from the ocean. This new chapter explores another challenge involving the same themes.,6.57,7686
448,Men in Black The Lost World,Action Comedy Sci-Fi,aliens secret agents government,Will Smith|Tommy Lee Jones|Linda Fiorentino,Barry Sonnenfeld,Secret agents protect Earth from hidden alien activity. This new chapter explores another challenge involving the same themes.,6.99,8180
449,E.T. The Lost World,Adventure Sci-Fi Family,alien friendship children space,Henry Thomas|Drew Barrymore|Dee Wallace,Steven Spielberg,A child helps a stranded alien return home. This new chapter explores another challenge involving the same themes.,7.56,8802
450,Toy Story The Lost World,Animation Comedy Adventure,toys friendship childhood,Tom Hanks|Tim Allen|Don Rickles,John Lasseter,Living toys learn about friendship when a new toy arrives. This new chapter explores another challenge involving the same themes.,7.98,9296
451,Finding Nemo The Lost World,Animation Adventure Comedy,ocean fish family friendship,Albert Brooks|Ellen DeGeneres|Alexander Gould,Andrew Stanton,A father fish crosses the ocean to find his missing son. This new chapter explores another challenge involving the same themes.,7.85,9322
452,The Lion King The Lost World,Animation Adventure Drama,lion family kingdom friendship,Matthew Broderick|Jeremy Irons|James Earl Jones,Roger Allers,A young lion learns to accept his responsibility as king. This new chapter explores another challenge involving the same themes.,8.17,9731
453,Coco The Lost World,Animation Adventure Fantasy,music family mexico memory,Anthony Gonzalez|Gael Garcia Bernal|Benjamin Bratt,Lee Unkrich,A young musician enters the world of the dead to discover his family history. This new chapter explores another challenge involving the same themes.,8.09,9800
454,Inside Out The Lost World,Animation Comedy Drama,emotions childhood family,Amy Poehler|Phyllis Smith|Bill Hader,Pete Docter,A girl's emotions help her adapt to a major change in her life. This new chapter explores another challenge involving the same themes.,7.76,9657
455,Up The Lost World,Animation Adventure Comedy,house journey friendship,Ed Asner|Christopher Plummer|Jordan Nagai,Pete Docter,An elderly man travels to a distant place with a young companion. This new chapter explores another challenge involving the same themes.,7.98,9981
456,Ratatouille The Lost World,Animation Comedy Drama,cooking chef paris food,Patton Oswalt|Ian Holm|Lou Romano,Brad Bird,A talented rat dreams of becoming a chef in Paris. This new chapter explores another challenge involving the same themes.,7.75,9922
457,Avatar The Rising,Action Adventure Fantasy,alien planet space survival,Sam Worthington|Zoe Saldana|Sigourney Weaver,James Cameron,A marine joins an alien world and fights to protect its people. This new chapter explores another challenge involving the same themes.,7.42,9779
458,Titanic The Rising,Drama Romance,love ship ocean tragedy,Leonardo DiCaprio|Kate Winslet|Billy Zane,James Cameron,A young couple falls in love aboard a famous ocean liner. This new chapter explores another challenge involving the same themes.,7.54,10018
459,The Avengers The Rising,Action Adventure Sci-Fi,superhero marvel team alien,Robert Downey Jr|Chris Evans|Scarlett Johansson,Joss Whedon,Superheroes join forces to protect Earth from a powerful enemy. This new chapter explores another challenge involving the same themes.,7.61,10214
460,Iron Man The Rising,Action Adventure Sci-Fi,superhero technology armor marvel,Robert Downey Jr|Gwyneth Paltrow|Jeff Bridges,Jon Favreau,A genius inventor creates a powerful armored suit. This new chapter explores another challenge involving the same themes.,7.53,10283
461,Interstellar The Rising,Sci-Fi Drama Adventure,space astronaut planet time,Matthew McConaughey|Anne Hathaway|Jessica Chastain,Christopher Nolan,Astronauts travel through space searching for a new home for humanity. This new chapter explores another challenge involving the same themes.,8.3,11075
462,Inception The Rising,Action Sci-Fi Thriller,dream heist mind technology,Leonardo DiCaprio|Joseph Gordon-Levitt|Tom Hardy,Christopher Nolan,A skilled thief enters dreams to steal valuable information. This new chapter explores another challenge involving the same themes.,8.42,11314
463,The Dark Knight The Rising,Action Crime Drama,batman joker superhero crime,Christian Bale|Heath Ledger|Gary Oldman,Christopher Nolan,Batman faces a dangerous criminal who creates chaos in Gotham. This new chapter explores another challenge involving the same themes.,8.64,11638
464,Jurassic Park The Rising,Adventure Sci-Fi Thriller,dinosaurs island science survival,Sam Neill|Laura Dern|Jeff Goldblum,Steven Spielberg,Scientists create a dinosaur park that becomes dangerously uncontrollable. This new chapter explores another challenge involving the same themes.,7.81,11069
465,The Matrix The Rising,Action Sci-Fi Thriller,computer virtual reality hacker,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss,The Wachowskis,A computer hacker discovers that reality is a sophisticated simulation. This new chapter explores another challenge involving the same themes.,8.33,11648
466,Guardians of the Galaxy The Rising,Action Adventure Sci-Fi Comedy,space superhero marvel team,Chris Pratt|Zoe Saldana|Dave Bautista,James Gunn,A group of unusual heroes protects the galaxy from a powerful threat. This new chapter explores another challenge involving the same themes.,7.6,11165
467,Doctor Strange The Rising,Action Adventure Fantasy,magic superhero marvel multiverse,Benedict Cumberbatch|Rachel McAdams|Chiwetel Ejiofor,Scott Derrickson,A surgeon learns mystical powers and protects reality from magical threats. This new chapter explores another challenge involving the same themes.,7.12,10894
468,Black Panther The Rising,Action Adventure Sci-Fi,superhero wakanda africa marvel,Chadwick Boseman|Michael B Jordan|Lupita Nyongo,Ryan Coogler,A new king protects Wakanda from an ambitious rival. This new chapter explores another challenge involving the same themes.,6.94,10878
469,The Lord of the Rings The Rising,Adventure Fantasy Drama,magic ring middle earth quest,Elijah Wood|Ian McKellen|Viggo Mortensen,Peter Jackson,A young hobbit begins a dangerous quest to destroy a powerful ring. This new chapter explores another challenge involving the same themes.,8.41,12264
470,Harry Potter The Rising,Adventure Fantasy Family,magic wizard school friendship,Daniel Radcliffe|Emma Watson|Rupert Grint,Chris Columbus,A young wizard begins his education at a magical school. This new chapter explores another challenge involving the same themes.,7.23,11398
471,Star Wars The Rising,Action Adventure Sci-Fi,space jedi rebellion empire,Mark Hamill|Harrison Ford|Carrie Fisher,George Lucas,A young hero joins a rebellion against a powerful space empire. This new chapter explores another challenge involving the same themes.,8.2,12359
472,Dune The Rising,Sci-Fi Adventure Drama,desert space politics prophecy,Timothee Chalamet|Zendaya|Rebecca Ferguson,Denis Villeneuve,A young noble enters a dangerous desert world filled with political conflict. This new chapter explores another challenge involving the same themes.,7.62,12004
473,The Martian The Rising,Sci-Fi Adventure Drama,mars astronaut survival space,Matt Damon|Jessica Chastain|Jeff Daniels,Ridley Scott,An astronaut stranded on Mars uses science and determination to survive. This new chapter explores another challenge involving the same themes.,7.64,12158
474,Gravity The Rising,Sci-Fi Thriller Drama,space astronaut survival,Sandra Bullock|George Clooney|Ed Harris,Alfonso Cuaron,Astronauts struggle to survive after an accident in orbit. This new chapter explores another challenge involving the same themes.,7.31,12014
475,Top Gun Maverick The Rising,Action Drama,fighter pilot aviation military,Tom Cruise|Miles Teller|Jennifer Connelly,Joseph Kosinski,An experienced pilot trains a new generation for a dangerous mission. This new chapter explores another challenge involving the same themes.,7.83,12593
476,John Wick The Rising,Action Thriller Crime,assassin revenge gunfight,Keanu Reeves|Ian McShane|Willem Dafoe,Chad Stahelski,A retired assassin returns to action after a personal loss. This new chapter explores another challenge involving the same themes.,7.0,12025
477,Mad Max Fury Road The Rising,Action Adventure Sci-Fi,desert survival chase dystopia,Tom Hardy|Charlize Theron|Nicholas Hoult,George Miller,A group escapes across a dangerous post-apocalyptic desert. This new chapter explores another challenge involving the same themes.,7.72,12774
478,The Hunger Games The Rising,Action Adventure Sci-Fi Drama,dystopia survival competition rebellion,Jennifer Lawrence|Josh Hutcherson|Woody Harrelson,Gary Ross,A young woman enters a dangerous televised survival competition. This new chapter explores another challenge involving the same themes.,6.84,12163
479,Ready Player One The Rising,Action Adventure Sci-Fi,virtual reality gaming future,Tye Sheridan|Olivia Cooke|Ben Mendelsohn,Steven Spielberg,A teenager enters a huge virtual world to compete for a valuable prize. This new chapter explores another challenge involving the same themes.,7.01,12444
480,Free Guy The Rising,Action Comedy Sci-Fi,video game virtual world hero,Ryan Reynolds|Jodie Comer|Taika Waititi,Shawn Levy,A bank employee discovers that he is a character in a video game. This new chapter explores another challenge involving the same themes.,6.73,12343
481,The Social Network The Rising,Drama Biography,technology startup friendship,Jesse Eisenberg|Andrew Garfield|Justin Timberlake,David Fincher,A college student creates a social network that changes the world. This new chapter explores another challenge involving the same themes.,7.4,13050
482,Oppenheimer The Rising,Drama Biography History,science atomic bomb war scientist,Cillian Murphy|Emily Blunt|Robert Downey Jr,Christopher Nolan,A scientist leads a major wartime research project with historic consequences. This new chapter explores another challenge involving the same themes.,8.22,13884
483,The Pursuit of Happyness The Rising,Drama Biography Family,career father son motivation,Will Smith|Jaden Smith|Thandiwe Newton,Gabriele Muccino,A struggling father works hard to build a better future for his son. This new chapter explores another challenge involving the same themes.,7.64,13528
484,Forrest Gump The Rising,Drama Romance Comedy,life friendship history journey,Tom Hanks|Robin Wright|Gary Sinise,Robert Zemeckis,A kind man experiences major events while following his own path. This new chapter explores another challenge involving the same themes.,8.41,14319
485,The Shawshank Redemption The Rising,Drama Crime,prison friendship hope,Tim Robbins|Morgan Freeman|Bob Gunton,Frank Darabont,A prisoner builds friendship and hope while serving a long sentence. This new chapter explores another challenge involving the same themes.,8.93,14898
486,Good Will Hunting The Rising,Drama Romance,genius friendship mathematics,Matt Damon|Robin Williams|Ben Affleck,Gus Van Sant,A gifted young man receives guidance while dealing with personal struggles. This new chapter explores another challenge involving the same themes.,7.9,14160
487,La La Land The Rising,Comedy Drama Romance,music jazz dreams love,Ryan Gosling|Emma Stone|John Legend,Damien Chazelle,Two artists pursue their dreams while falling in love in Los Angeles. This new chapter explores another challenge involving the same themes.,7.62,14059
488,The Notebook The Rising,Drama Romance,love relationship memory,Ryan Gosling|Rachel McAdams|James Garner,Nick Cassavetes,A lifelong love story is remembered through an old notebook. This new chapter explores another challenge involving the same themes.,7.44,14043
489,Knives Out The Rising,Comedy Crime Mystery,detective murder mansion family,Daniel Craig|Ana de Armas|Chris Evans,Rian Johnson,A detective investigates a mysterious death inside a wealthy family. This new chapter explores another challenge involving the same themes.,7.51,14239
